"","IsolateID","reads","taxon_id","taxon_name","realm","kingdom","phylum","class","order","family","genus","species","RelativeAbundance","relab_pct","Fungal_Order","Fungal_Family","Fungal_species","Fungal_Genus","Fungal_class"
"919","K5",2,158683,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"920","K5",2,186789,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.0625,6.25,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"921","K5",2,322019,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.044444444,4.444444444,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"922","K5",2,373996,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.285714286,28.57142857,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"923","K5",2,399781,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.1,10,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"924","K5",2,459770,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.048780488,4.87804878,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"925","K5",2,564886,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.074074074,7.407407407,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"926","K5",2,573591,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"927","K5",2,693272,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.035087719,3.50877193,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"928","K5",2,880158,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.086956522,8.695652174,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"929","K5",2,936054,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.095238095,9.523809524,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"930","K5",2,995049,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.4,40,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"931","K5",2,998086,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.117647059,11.76470588,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"932","K5",2,1241371,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.142857143,14.28571429,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"933","K5",2,1325731,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.08,8,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"934","K5",2,1349410,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.083333333,8.333333333,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"935","K5",2,1391456,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"936","K5",2,1414766,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.083333333,8.333333333,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"937","K5",2,1513458,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.042553191,4.255319149,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"938","K5",2,1524882,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.181818182,18.18181818,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"939","K5",1,2304025,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.5,50,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"940","K5",1,2419762,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.090909091,9.090909091,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"941","K5",1,2419942,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.071428571,7.142857143,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"942","K5",1,2496520,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.083333333,8.333333333,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"943","K5",1,2502409,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.0625,6.25,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"944","K5",1,2502431,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"945","K5",1,2510455,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.333333333,33.33333333,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"946","K5",1,2510470,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.071428571,7.142857143,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"947","K5",1,2510480,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.25,25,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"948","K5",1,2510483,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"949","K5",1,2530023,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"950","K5",1,2563525,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"951","K5",1,2603260,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.090909091,9.090909091,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"952","K5",1,2712957,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.5,50,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"953","K5",1,2716354,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.045454545,4.545454545,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"954","K5",1,2718943,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.166666667,16.66666667,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"955","K5",1,2723898,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"956","K5",1,2723900,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.25,25,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"957","K5",2,2811091,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.071428571,7.142857143,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"958","K5",2,2847059,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.051282051,5.128205128,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"959","K5",2,2847061,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"960","K5",2,2849600,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.095238095,9.523809524,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"961","K5",2,2905959,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.086956522,8.695652174,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"962","K5",2,2926475,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"963","K5",2,2927622,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.25,25,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"964","K5",2,2946160,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.117647059,11.76470588,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"965","K5",2,2948775,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.095238095,9.523809524,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"966","K5",1,10379,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.045454545,4.545454545,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"967","K5",1,10680,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.111111111,11.11111111,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"968","K5",1,10862,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.25,25,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"969","K5",1,12234,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.5,50,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"970","K5",1,39944,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"971","K5",1,44088,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.027777778,2.777777778,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"972","K5",1,46021,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.25,25,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"973","K5",1,103807,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.25,25,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"974","K5",1,114416,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.125,12.5,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"975","K5",1,129727,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"976","K5",1,129861,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.076923077,7.692307692,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"977","K5",1,137758,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.047619048,4.761904762,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"978","K5",1,151599,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.2,20,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"979","K5",1,160796,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",1,100,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
"980","K5",1,181082,"Viruses","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified",0.066666667,6.666666667,"Amphisphaeriales","Pestalotiopsidaceae","Pestalotiopsis kenyana","Pestalotiopsis","Sordariomycetes"
